day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-2,727800,-1272200,EMERALDS,SELL,10000,8,aggressive_cross,10000
-2,745000,-1255000,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,758000,-1242000,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,762900,-1237100,TOMATOES,SELL,5008,9,aggressive_cross,5008
-2,780100,-1219900,TOMATOES,SELL,5019,8,aggressive_cross,5019
-2,784400,-1215600,TOMATOES,BUY,5014,5,aggressive_cross,5014
-2,790700,-1209300,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,790700,-1209300,EMERALDS,BUY,10000,10,aggressive_cross,10000
-2,806300,-1193700,TOMATOES,BUY,5021,2,aggressive_cross,5021
-2,811700,-1188300,TOMATOES,BUY,5019,7,aggressive_cross,5019
-2,812400,-1187600,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,817700,-1182300,TOMATOES,BUY,5031,4,aggressive_cross,5031
-2,818200,-1181800,TOMATOES,BUY,5030,7,aggressive_cross,5030
-2,818700,-1181300,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,838300,-1161700,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,843600,-1156400,TOMATOES,BUY,5018,2,aggressive_cross,5018
-2,853300,-1146700,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,853300,-1146700,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,909900,-1090100,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,912800,-1087200,TOMATOES,SELL,5020,5,aggressive_cross,5020
-2,915300,-1084700,TOMATOES,SELL,5019,2,aggressive_cross,5019
-2,941600,-1058400,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,945300,-1054700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,965500,-1034500,TOMATOES,SELL,5010,8,aggressive_cross,5010
-2,966900,-1033100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,967600,-1032400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,967600,-1032400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,983300,-1016700,TOMATOES,SELL,5010,10,aggressive_cross,5010
