day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-2,247500,-1752500,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,249200,-1750800,TOMATOES,SELL,4998,4,aggressive_cross,4998
-2,249900,-1750100,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,250700,-1749300,TOMATOES,SELL,4996,6,aggressive_cross,4996
-2,265900,-1734100,TOMATOES,SELL,4996,2,aggressive_cross,4996
-2,270900,-1729100,TOMATOES,SELL,5000,10,aggressive_cross,5000
-2,272200,-1727800,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,274300,-1725700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,277500,-1722500,TOMATOES,SELL,5007,5,aggressive_cross,5007
-2,295200,-1704800,TOMATOES,BUY,5002,5,aggressive_cross,5002
-2,299400,-1700600,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,305800,-1694200,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,305900,-1694100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,306600,-1693400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,306600,-1693400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,314100,-1685900,TOMATOES,SELL,5002,9,aggressive_cross,5002
-2,335600,-1664400,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,350500,-1649500,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,387000,-1613000,TOMATOES,SELL,5015,8,aggressive_cross,5015
-2,397600,-1602400,TOMATOES,BUY,5004,10,aggressive_cross,5004
-2,398100,-1601900,TOMATOES,SELL,5008,9,aggressive_cross,5008
-2,403300,-1596700,TOMATOES,BUY,5002,6,aggressive_cross,5002
-2,410100,-1589900,TOMATOES,BUY,5008,5,aggressive_cross,5008
-2,412100,-1587900,TOMATOES,BUY,5006,10,aggressive_cross,5006
-2,413000,-1587000,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,416100,-1583900,TOMATOES,SELL,5005,7,aggressive_cross,5005
-2,417900,-1582100,TOMATOES,SELL,5009,7,aggressive_cross,5009
-2,421000,-1579000,EMERALDS,SELL,10000,10,aggressive_cross,10000
-2,424000,-1576000,TOMATOES,BUY,5009,6,aggressive_cross,5009
-2,425400,-1574600,TOMATOES,BUY,5009,9,aggressive_cross,5009
-2,437100,-1562900,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,450700,-1549300,TOMATOES,SELL,5006,9,aggressive_cross,5006
-2,455000,-1545000,TOMATOES,BUY,5005,2,aggressive_cross,5005
-2,457100,-1542900,EMERALDS,BUY,10000,10,aggressive_cross,10000
-2,462000,-1538000,TOMATOES,BUY,4999,9,aggressive_cross,4999
-2,464700,-1535300,TOMATOES,BUY,4999,7,aggressive_cross,4999
-2,467600,-1532400,TOMATOES,BUY,4996,5,aggressive_cross,4996
-2,467800,-1532200,TOMATOES,SELL,4997,2,aggressive_cross,4997
-2,472400,-1527600,TOMATOES,SELL,5001,10,aggressive_cross,5001
-2,482700,-1517300,TOMATOES,BUY,4996,10,aggressive_cross,4996
-2,488800,-1511200,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,494600,-1505400,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,494600,-1505400,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,501100,-1498900,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,510400,-1489600,TOMATOES,BUY,4992,10,aggressive_cross,4992
-2,519500,-1480500,EMERALDS,SELL,10000,8,aggressive_cross,10000
-2,527900,-1472100,EMERALDS,SELL,10000,9,aggressive_cross,10000
-2,528100,-1471900,TOMATOES,SELL,4991,2,aggressive_cross,4991
-2,530800,-1469200,TOMATOES,SELL,4993,2,aggressive_cross,4993
-2,533600,-1466400,TOMATOES,SELL,4995,4,aggressive_cross,4995
-2,546000,-1454000,TOMATOES,SELL,5008,8,aggressive_cross,5008
-2,569800,-1430200,TOMATOES,SELL,4999,10,aggressive_cross,4999
-2,588300,-1411700,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,599500,-1400500,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,605000,-1395000,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,617700,-1382300,TOMATOES,BUY,4997,9,aggressive_cross,4997
-2,622200,-1377800,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,622200,-1377800,EMERALDS,SELL,10000,10,aggressive_cross,10000
-2,625300,-1374700,TOMATOES,BUY,4998,10,aggressive_cross,4998
-2,631000,-1369000,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,633300,-1366700,TOMATOES,SELL,5007,5,aggressive_cross,5007
-2,650100,-1349900,TOMATOES,BUY,5015,5,aggressive_cross,5015
-2,658800,-1341200,TOMATOES,BUY,5016,7,aggressive_cross,5016
-2,660400,-1339600,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,660400,-1339600,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,666200,-1333800,TOMATOES,SELL,5021,6,aggressive_cross,5021
-2,674700,-1325300,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,679500,-1320500,TOMATOES,BUY,5006,6,aggressive_cross,5006
-2,681200,-1318800,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,697200,-1302800,TOMATOES,BUY,4996,3,aggressive_cross,4996
-2,714600,-1285400,TOMATOES,SELL,5002,5,aggressive_cross,5002
-2,716800,-1283200,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,716800,-1283200,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,727800,-1272200,EMERALDS,SELL,10000,8,aggressive_cross,10000
-2,745000,-1255000,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,754400,-1245600,TOMATOES,SELL,5002,8,aggressive_cross,5002
-2,758000,-1242000,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,764900,-1235100,TOMATOES,BUY,5009,10,aggressive_cross,5009
-2,777500,-1222500,TOMATOES,SELL,5020,10,aggressive_cross,5020
-2,780100,-1219900,TOMATOES,SELL,5019,8,aggressive_cross,5019
-2,782200,-1217800,TOMATOES,BUY,5017,7,aggressive_cross,5017
-2,784400,-1215600,TOMATOES,BUY,5014,5,aggressive_cross,5014
-2,790700,-1209300,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,790700,-1209300,EMERALDS,BUY,10000,10,aggressive_cross,10000
-2,806300,-1193700,TOMATOES,BUY,5021,2,aggressive_cross,5021
-2,811700,-1188300,TOMATOES,BUY,5019,7,aggressive_cross,5019
-2,812400,-1187600,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,818200,-1181800,TOMATOES,BUY,5030,7,aggressive_cross,5030
-2,818700,-1181300,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,831200,-1168800,TOMATOES,SELL,5027,10,aggressive_cross,5027
-2,835200,-1164800,TOMATOES,BUY,5020,8,aggressive_cross,5020
-2,838300,-1161700,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,843600,-1156400,TOMATOES,BUY,5018,2,aggressive_cross,5018
-2,853300,-1146700,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,853300,-1146700,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,867600,-1132400,TOMATOES,SELL,5031,10,aggressive_cross,5031
-2,870900,-1129100,TOMATOES,BUY,5024,10,aggressive_cross,5024
-2,881300,-1118700,TOMATOES,SELL,5022,4,aggressive_cross,5022
-2,891500,-1108500,TOMATOES,SELL,5027,5,aggressive_cross,5027
-2,909900,-1090100,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,912800,-1087200,TOMATOES,SELL,5020,5,aggressive_cross,5020
-2,915300,-1084700,TOMATOES,SELL,5019,2,aggressive_cross,5019
-2,931900,-1068100,TOMATOES,SELL,5025,5,aggressive_cross,5025
-2,941600,-1058400,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,945300,-1054700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,955200,-1044800,TOMATOES,SELL,5011,9,aggressive_cross,5011
-2,962500,-1037500,TOMATOES,SELL,5011,7,aggressive_cross,5011
-2,965500,-1034500,TOMATOES,SELL,5010,8,aggressive_cross,5010
-2,966900,-1033100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,967600,-1032400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,967600,-1032400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,984600,-1015400,TOMATOES,BUY,5010,2,aggressive_cross,5010
-2,992600,-1007400,TOMATOES,SELL,5011,6,aggressive_cross,5011
