day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-2,220200,-1779800,TOMATOES,SELL,4991,8,aggressive_cross,4991
-2,220500,-1779500,TOMATOES,BUY,4998,5,aggressive_cross,4998
-2,221800,-1778200,TOMATOES,BUY,5000,6,aggressive_cross,5000
-2,222100,-1777900,TOMATOES,SELL,4993,10,aggressive_cross,4993
-2,222300,-1777700,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,222300,-1777700,EMERALDS,SELL,10000,8,aggressive_cross,10000
-2,222400,-1777600,TOMATOES,BUY,4999,5,aggressive_cross,4999
-2,224500,-1775500,TOMATOES,SELL,4996,2,aggressive_cross,4996
-2,225500,-1774500,TOMATOES,BUY,4999,3,aggressive_cross,4999
-2,231400,-1768600,TOMATOES,SELL,4994,3,aggressive_cross,4994
-2,235900,-1764100,TOMATOES,BUY,4999,6,aggressive_cross,4999
-2,237000,-1763000,TOMATOES,SELL,4991,8,aggressive_cross,4991
-2,238000,-1762000,TOMATOES,BUY,4996,8,aggressive_cross,4996
-2,238100,-1761900,TOMATOES,SELL,4991,6,aggressive_cross,4991
-2,240100,-1759900,TOMATOES,SELL,4993,2,aggressive_cross,4993
-2,241700,-1758300,TOMATOES,SELL,4985,9,aggressive_cross,4985
-2,243100,-1756900,TOMATOES,SELL,4994,2,aggressive_cross,4994
-2,244900,-1755100,TOMATOES,BUY,4997,4,aggressive_cross,4997
-2,247500,-1752500,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,247500,-1752500,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,249200,-1750800,TOMATOES,SELL,4998,4,aggressive_cross,4998
-2,249900,-1750100,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,250400,-1749600,TOMATOES,BUY,4996,10,aggressive_cross,4996
-2,250500,-1749500,TOMATOES,SELL,4991,8,aggressive_cross,4991
-2,250600,-1749400,TOMATOES,SELL,4991,9,aggressive_cross,4991
-2,250700,-1749300,TOMATOES,SELL,4996,6,aggressive_cross,4996
-2,251100,-1748900,TOMATOES,BUY,5005,6,aggressive_cross,5005
-2,251500,-1748500,TOMATOES,BUY,4996,5,aggressive_cross,4996
-2,251600,-1748400,TOMATOES,SELL,4991,10,aggressive_cross,4991
-2,252100,-1747900,TOMATOES,BUY,4997,2,aggressive_cross,4997
-2,252500,-1747500,TOMATOES,SELL,4990,7,aggressive_cross,4990
-2,253100,-1746900,TOMATOES,BUY,5004,9,aggressive_cross,5004
-2,254400,-1745600,TOMATOES,BUY,4997,3,aggressive_cross,4997
-2,259300,-1740700,TOMATOES,SELL,4995,10,aggressive_cross,4995
-2,260500,-1739500,TOMATOES,BUY,4995,5,aggressive_cross,4995
-2,260800,-1739200,TOMATOES,SELL,4989,10,aggressive_cross,4989
-2,261000,-1739000,TOMATOES,BUY,4995,2,aggressive_cross,4995
-2,262600,-1737400,TOMATOES,BUY,4994,6,aggressive_cross,4994
-2,264300,-1735700,TOMATOES,BUY,4999,6,aggressive_cross,4999
-2,265900,-1734100,TOMATOES,SELL,4996,2,aggressive_cross,4996
-2,267400,-1732600,TOMATOES,BUY,5003,8,aggressive_cross,5003
-2,267800,-1732200,TOMATOES,SELL,4989,8,aggressive_cross,4989
-2,267900,-1732100,TOMATOES,SELL,4989,10,aggressive_cross,4989
-2,270900,-1729100,TOMATOES,SELL,5000,10,aggressive_cross,5000
-2,271000,-1729000,TOMATOES,BUY,5006,9,aggressive_cross,5006
-2,271100,-1728900,TOMATOES,BUY,5006,8,aggressive_cross,5006
-2,271900,-1728100,TOMATOES,BUY,5001,3,aggressive_cross,5001
-2,272200,-1727800,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,274300,-1725700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,274800,-1725200,TOMATOES,BUY,5012,8,aggressive_cross,5012
-2,275400,-1724600,TOMATOES,SELL,5005,2,aggressive_cross,5005
-2,275900,-1724100,TOMATOES,SELL,5004,2,aggressive_cross,5004
-2,277500,-1722500,TOMATOES,SELL,5007,5,aggressive_cross,5007
-2,277700,-1722300,TOMATOES,BUY,5014,8,aggressive_cross,5014
-2,278000,-1722000,TOMATOES,BUY,5008,4,aggressive_cross,5008
-2,278700,-1721300,TOMATOES,SELL,5006,2,aggressive_cross,5006
-2,280200,-1719800,TOMATOES,SELL,5010,9,aggressive_cross,5010
-2,280900,-1719100,TOMATOES,SELL,5008,4,aggressive_cross,5008
-2,281400,-1718600,TOMATOES,BUY,5011,2,aggressive_cross,5011
-2,283500,-1716500,TOMATOES,BUY,5008,6,aggressive_cross,5008
-2,286000,-1714000,TOMATOES,BUY,5010,6,aggressive_cross,5010
-2,290100,-1709900,TOMATOES,BUY,5001,10,aggressive_cross,5001
-2,290200,-1709800,TOMATOES,SELL,4996,9,aggressive_cross,4996
-2,290500,-1709500,TOMATOES,BUY,5001,10,aggressive_cross,5001
-2,290800,-1709200,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,290900,-1709100,TOMATOES,SELL,4996,6,aggressive_cross,4996
-2,291900,-1708100,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,292200,-1707800,TOMATOES,SELL,5000,6,aggressive_cross,5000
-2,293300,-1706700,TOMATOES,SELL,5000,5,aggressive_cross,5000
-2,293500,-1706500,TOMATOES,BUY,5002,2,aggressive_cross,5002
-2,294200,-1705800,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,295200,-1704800,TOMATOES,BUY,5002,5,aggressive_cross,5002
-2,295600,-1704400,TOMATOES,SELL,4997,10,aggressive_cross,4997
-2,299400,-1700600,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,299700,-1700300,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,300500,-1699500,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,301600,-1698400,TOMATOES,SELL,5002,6,aggressive_cross,5002
-2,301700,-1698300,TOMATOES,BUY,5007,5,aggressive_cross,5007
-2,302100,-1697900,TOMATOES,SELL,4993,6,aggressive_cross,4993
-2,302200,-1697800,TOMATOES,SELL,4993,10,aggressive_cross,4993
-2,305700,-1694300,TOMATOES,BUY,5004,5,aggressive_cross,5004
-2,305800,-1694200,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,305900,-1694100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,305900,-1694100,TOMATOES,SELL,4997,8,aggressive_cross,4997
-2,306200,-1693800,TOMATOES,BUY,5003,10,aggressive_cross,5003
-2,306600,-1693400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,306600,-1693400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,309900,-1690100,TOMATOES,BUY,5003,6,aggressive_cross,5003
-2,310000,-1690000,TOMATOES,SELL,4997,6,aggressive_cross,4997
-2,310300,-1689700,TOMATOES,BUY,5004,2,aggressive_cross,5004
-2,310700,-1689300,TOMATOES,SELL,5003,2,aggressive_cross,5003
-2,311000,-1689000,TOMATOES,BUY,5010,10,aggressive_cross,5010
-2,311400,-1688600,TOMATOES,SELL,4997,7,aggressive_cross,4997
-2,311700,-1688300,TOMATOES,SELL,4996,6,aggressive_cross,4996
-2,312900,-1687100,TOMATOES,SELL,5003,10,aggressive_cross,5003
-2,314100,-1685900,TOMATOES,SELL,5002,9,aggressive_cross,5002
-2,314500,-1685500,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,316600,-1683400,TOMATOES,SELL,5004,9,aggressive_cross,5004
-2,316700,-1683300,TOMATOES,BUY,5010,5,aggressive_cross,5010
-2,319600,-1680400,TOMATOES,BUY,5006,5,aggressive_cross,5006
-2,319800,-1680200,TOMATOES,BUY,5006,5,aggressive_cross,5006
-2,320700,-1679300,TOMATOES,SELL,5006,9,aggressive_cross,5006
-2,320800,-1679200,TOMATOES,BUY,5012,5,aggressive_cross,5012
-2,321100,-1678900,TOMATOES,BUY,5008,4,aggressive_cross,5008
-2,321400,-1678600,TOMATOES,BUY,5006,9,aggressive_cross,5006
-2,323700,-1676300,TOMATOES,BUY,5006,3,aggressive_cross,5006
-2,326200,-1673800,TOMATOES,SELL,4999,10,aggressive_cross,4999
-2,326500,-1673500,TOMATOES,BUY,5005,7,aggressive_cross,5005
-2,331800,-1668200,TOMATOES,SELL,5013,3,aggressive_cross,5013
-2,333600,-1666400,TOMATOES,BUY,5016,2,aggressive_cross,5016
-2,334000,-1666000,TOMATOES,BUY,5014,10,aggressive_cross,5014
-2,334100,-1665900,TOMATOES,SELL,5009,7,aggressive_cross,5009
-2,335600,-1664400,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,335700,-1664300,TOMATOES,SELL,5007,9,aggressive_cross,5007
-2,335800,-1664200,TOMATOES,SELL,5008,6,aggressive_cross,5008
-2,336000,-1664000,TOMATOES,BUY,5014,2,aggressive_cross,5014
-2,337000,-1663000,TOMATOES,SELL,5017,9,aggressive_cross,5017
-2,337100,-1662900,TOMATOES,BUY,5023,7,aggressive_cross,5023
-2,337200,-1662800,TOMATOES,BUY,5022,10,aggressive_cross,5022
-2,337400,-1662600,TOMATOES,BUY,5022,7,aggressive_cross,5022
-2,337700,-1662300,TOMATOES,SELL,5013,6,aggressive_cross,5013
-2,338200,-1661800,TOMATOES,BUY,5015,3,aggressive_cross,5015
-2,338300,-1661700,TOMATOES,SELL,5008,8,aggressive_cross,5008
-2,342700,-1657300,TOMATOES,SELL,5011,2,aggressive_cross,5011
-2,345500,-1654500,TOMATOES,BUY,5019,5,aggressive_cross,5019
-2,348700,-1651300,TOMATOES,BUY,5013,3,aggressive_cross,5013
-2,350500,-1649500,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,352800,-1647200,TOMATOES,BUY,5017,4,aggressive_cross,5017
-2,355700,-1644300,TOMATOES,SELL,5018,8,aggressive_cross,5018
-2,355800,-1644200,TOMATOES,BUY,5024,8,aggressive_cross,5024
-2,358900,-1641100,TOMATOES,SELL,5015,4,aggressive_cross,5015
-2,359100,-1640900,TOMATOES,SELL,5017,10,aggressive_cross,5017
-2,359900,-1640100,TOMATOES,BUY,5018,5,aggressive_cross,5018
-2,361000,-1639000,TOMATOES,BUY,5016,6,aggressive_cross,5016
-2,361200,-1638800,TOMATOES,SELL,5010,6,aggressive_cross,5010
-2,368300,-1631700,TOMATOES,SELL,5014,2,aggressive_cross,5014
-2,368700,-1631300,TOMATOES,BUY,5016,3,aggressive_cross,5016
-2,368800,-1631200,TOMATOES,SELL,5008,10,aggressive_cross,5008
-2,368900,-1631100,TOMATOES,SELL,5008,10,aggressive_cross,5008
-2,369900,-1630100,TOMATOES,SELL,5013,4,aggressive_cross,5013
-2,372300,-1627700,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,373800,-1626200,TOMATOES,BUY,5014,5,aggressive_cross,5014
-2,374500,-1625500,TOMATOES,BUY,5020,7,aggressive_cross,5020
-2,375700,-1624300,TOMATOES,SELL,5013,5,aggressive_cross,5013
-2,378500,-1621500,TOMATOES,SELL,5008,8,aggressive_cross,5008
-2,379400,-1620600,TOMATOES,BUY,5016,6,aggressive_cross,5016
-2,382700,-1617300,TOMATOES,SELL,5018,8,aggressive_cross,5018
-2,383400,-1616600,TOMATOES,SELL,5015,3,aggressive_cross,5015
-2,386100,-1613900,TOMATOES,SELL,5015,6,aggressive_cross,5015
-2,386200,-1613800,TOMATOES,BUY,5022,7,aggressive_cross,5022
-2,386300,-1613700,TOMATOES,BUY,5021,8,aggressive_cross,5021
-2,387000,-1613000,TOMATOES,SELL,5015,8,aggressive_cross,5015
-2,389700,-1610300,TOMATOES,BUY,5015,2,aggressive_cross,5015
-2,389900,-1610100,TOMATOES,BUY,5012,9,aggressive_cross,5012
-2,390200,-1609800,TOMATOES,SELL,5010,5,aggressive_cross,5010
-2,391200,-1608800,TOMATOES,BUY,5010,4,aggressive_cross,5010
-2,392300,-1607700,TOMATOES,SELL,5007,6,aggressive_cross,5007
-2,397600,-1602400,TOMATOES,BUY,5004,10,aggressive_cross,5004
-2,397800,-1602200,TOMATOES,SELL,4999,6,aggressive_cross,4999
-2,398100,-1601900,TOMATOES,SELL,5008,9,aggressive_cross,5008
-2,398200,-1601800,TOMATOES,BUY,5013,7,aggressive_cross,5013
-2,398300,-1601700,TOMATOES,BUY,5012,5,aggressive_cross,5012
-2,398400,-1601600,TOMATOES,BUY,5014,7,aggressive_cross,5014
-2,398700,-1601300,TOMATOES,SELL,5007,10,aggressive_cross,5007
-2,401600,-1598400,TOMATOES,SELL,5001,3,aggressive_cross,5001
-2,403300,-1596700,TOMATOES,BUY,5002,6,aggressive_cross,5002
-2,404000,-1596000,TOMATOES,BUY,5012,5,aggressive_cross,5012
-2,405200,-1594800,TOMATOES,BUY,5006,10,aggressive_cross,5006
-2,405300,-1594700,TOMATOES,SELL,5001,8,aggressive_cross,5001
-2,405500,-1594500,TOMATOES,SELL,5001,7,aggressive_cross,5001
