day,timestamp,abs_timestamp,submitted_orders,executed_fills,pending_orders_next_step,conversions,positions_total_abs,total_pnl,orders,stdout
-1,0,-1000000,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5011@-9,
-1,1500,-998500,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5009@8 | TOMATOES:5013@-8,
-1,1600,-998400,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5005@7 | TOMATOES:5013@-7,
-1,1700,-998300,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@8 | TOMATOES:5013@-8,
-1,1800,-998200,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,1900,-998100,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,2000,-998000,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5011@-9,
-1,2100,-997900,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,2200,-997800,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5009@-9,
-1,2300,-997700,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5009@-8,
-1,2400,-997600,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-9,
-1,2500,-997500,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-8,
-1,2600,-997400,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5006@-8,
-1,2700,-997300,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5006@-8,
-1,2800,-997200,4,0,4,0,0,0.0,EMERALDS:9993@10 | EMERALDS:9999@-10 | TOMATOES:4998@9 | TOMATOES:5007@-9,
-1,2900,-997100,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5009@-9,
-1,3000,-997000,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5009@-9,
-1,3100,-996900,4,0,4,0,0,0.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5009@-9,
-1,3200,-996800,4,0,4,0,8,56.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5008@-8,
-1,3300,-996700,4,0,4,0,8,56.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-9,
-1,3400,-996600,4,0,4,0,10,67.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,3500,-996500,4,0,4,0,10,69.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-8,
-1,3600,-996400,4,0,4,0,10,69.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@8 | TOMATOES:5007@-8,
-1,3700,-996300,4,0,4,0,10,69.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@8 | TOMATOES:5007@-8,
-1,3800,-996200,4,0,4,0,10,70.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4995@9 | TOMATOES:5006@-9,
-1,3900,-996100,4,0,4,0,10,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,4000,-996000,4,0,4,0,10,67.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-8,
-1,4100,-995900,4,0,4,0,10,67.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,4200,-995800,4,1,3,0,2,67.0,EMERALDS:10000@-8 | EMERALDS:10001@10 | TOMATOES:4998@8 | TOMATOES:5008@-8,
-1,4300,-995700,4,1,3,0,4,54.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@6 | TOMATOES:5001@-8,
-1,4400,-995600,4,0,4,0,4,66.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@8 | TOMATOES:5006@-8,
-1,4500,-995500,4,0,4,0,4,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,4600,-995400,4,0,4,0,4,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,4700,-995300,4,0,4,0,4,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,4800,-995200,4,0,4,0,4,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5007@-9,
-1,4900,-995100,4,0,4,0,4,68.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5007@-9,
-1,5000,-995000,4,0,4,0,11,91.0,EMERALDS:9993@10 | EMERALDS:9999@-10 | TOMATOES:4998@8 | TOMATOES:5008@-8,
-1,5100,-994900,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5200,-994800,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5300,-994700,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5400,-994600,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5500,-994500,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5600,-994400,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5008@-8,
-1,5700,-994300,4,0,4,0,11,133.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5004@8 | TOMATOES:5008@-8,
-1,5800,-994200,4,0,4,0,11,115.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@8 | TOMATOES:5007@-8,
-1,5900,-994100,4,0,4,0,11,115.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5007@-8,
-1,6000,-994000,4,0,4,0,11,117.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5007@-9,
-1,6100,-993900,4,0,4,0,11,117.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5007@-9,
-1,6200,-993800,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5006@-8,
-1,6300,-993700,4,0,4,0,11,117.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,6400,-993600,4,0,4,0,11,117.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4996@9 | TOMATOES:5006@-9,
-1,6500,-993500,4,0,4,0,11,117.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-9,
-1,6600,-993400,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-8,
-1,6700,-993300,4,0,4,0,11,119.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-8,
-1,6800,-993200,4,0,4,0,11,123.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5008@-8,
-1,6900,-993100,4,0,4,0,11,121.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-9,
-1,7000,-993000,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5009@-8,
-1,7100,-992900,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@8 | TOMATOES:5010@-8,
-1,7200,-992800,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5010@-9,
-1,7300,-992700,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5010@-9,
-1,7400,-992600,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5010@-9,
-1,7500,-992500,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@8 | TOMATOES:5010@-8,
-1,7600,-992400,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5010@-9,
-1,7700,-992300,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5011@-9,
-1,7800,-992200,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,7900,-992100,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5011@-8,
-1,8000,-992000,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5011@-8,
-1,8100,-991900,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,8200,-991800,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,8300,-991700,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,8400,-991600,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,8500,-991500,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@9 | TOMATOES:5013@-9,
-1,8600,-991400,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@9 | TOMATOES:5013@-9,
-1,8700,-991300,4,0,4,0,7,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5013@-8,
-1,8800,-991200,4,1,3,0,0,141.0,EMERALDS:10000@-7 | EMERALDS:10001@10 | TOMATOES:5003@8 | TOMATOES:5013@-8,
-1,8900,-991100,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@9 | TOMATOES:5013@-9,
-1,9000,-991000,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@9 | TOMATOES:5013@-9,
-1,9100,-990900,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,9200,-990800,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,9300,-990700,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5012@-9,
-1,9400,-990600,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5012@-8,
-1,9500,-990500,4,0,4,0,0,141.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5012@-8,
-1,9600,-990400,4,0,4,0,5,166.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5011@-9,
-1,9700,-990300,4,0,4,0,5,168.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,9800,-990200,4,0,4,0,5,168.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,9900,-990100,4,0,4,0,9,190.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,10000,-990000,4,0,4,0,9,190.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,10100,-989900,4,0,4,0,9,195.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5011@-9,
-1,10200,-989800,4,0,4,0,9,204.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@9 | TOMATOES:5012@-9,
-1,10300,-989700,4,0,4,0,9,208.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@8 | TOMATOES:5013@-8,
-1,10400,-989600,4,0,4,0,9,208.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@8 | TOMATOES:5014@-8,
-1,10500,-989500,4,0,4,0,9,213.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@9 | TOMATOES:5014@-9,
-1,10600,-989400,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5004@8 | TOMATOES:5008@-8,
-1,10700,-989300,4,0,4,0,9,208.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@8 | TOMATOES:5013@-8,
-1,10800,-989200,4,0,4,0,9,199.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,10900,-989100,4,0,4,0,9,190.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,11000,-989000,4,0,4,0,9,186.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5010@-9,
-1,11100,-988900,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,11200,-988800,4,0,4,0,9,186.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5009@-9,
-1,11300,-988700,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,11400,-988600,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5009@-8,
-1,11500,-988500,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5009@-8,
-1,11600,-988400,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,11700,-988300,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,11800,-988200,4,0,4,0,9,154.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5005@-8,
-1,11900,-988100,4,0,4,0,9,186.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@9 | TOMATOES:5008@-9,
-1,12000,-988000,4,0,4,0,9,177.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5009@-9,
-1,12100,-987900,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5009@-8,
-1,12200,-987800,4,0,4,0,9,190.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5010@-8,
-1,12300,-987700,4,0,4,0,9,195.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@9 | TOMATOES:5011@-9,
-1,12400,-987600,4,0,4,0,9,199.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,12500,-987500,4,0,4,0,9,195.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5003@9 | TOMATOES:5013@-9,
-1,12600,-987400,4,0,4,0,9,190.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5012@-8,
-1,12700,-987300,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5001@8 | TOMATOES:5011@-8,
-1,12800,-987200,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5011@-8,
-1,12900,-987100,4,0,4,0,9,177.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5010@-9,
-1,13000,-987000,4,0,4,0,9,177.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5009@-9,
-1,13100,-986900,4,0,4,0,9,168.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5008@-9,
-1,13200,-986800,4,0,4,0,9,172.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@8 | TOMATOES:5008@-8,
-1,13300,-986700,4,0,4,0,9,172.5,EMERALDS:9993@10 | EMERALDS:9999@-10 | TOMATOES:4999@8 | TOMATOES:5008@-8,
-1,13400,-986600,4,0,4,0,9,177.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5008@-9,
-1,13500,-986500,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5009@-8,
-1,13600,-986400,4,0,4,0,9,181.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5000@8 | TOMATOES:5010@-8,
-1,13700,-986300,4,0,4,0,9,213.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5007@8 | TOMATOES:5011@-8,
-1,13800,-986200,4,0,4,0,9,172.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5010@-8,
-1,13900,-986100,4,1,3,0,15,115.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5004@6 | TOMATOES:5003@-8,
-1,14000,-986000,4,0,4,0,15,175.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@7 | TOMATOES:5007@-8,
-1,14100,-985900,4,0,4,0,15,168.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5006@-9,
-1,14200,-985800,4,0,4,0,15,168.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5005@-9,
-1,14300,-985700,4,0,4,0,15,160.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@7 | TOMATOES:5005@-8,
-1,14400,-985600,4,0,4,0,15,175.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@7 | TOMATOES:5005@-8,
-1,14500,-985500,4,0,4,0,15,160.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5009@-9,
-1,14600,-985400,4,0,4,0,15,115.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@7 | TOMATOES:5003@-8,
-1,14700,-985300,4,0,4,0,15,153.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5005@-10,
-1,14800,-985200,4,0,4,0,15,153.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5005@-10,
-1,14900,-985100,4,1,3,0,11,167.0,EMERALDS:10001@10 | EMERALDS:10007@-10 | TOMATOES:5001@-4 | TOMATOES:5002@8,
-1,15000,-985000,4,0,4,0,11,145.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-10,
-1,15100,-984900,4,0,4,0,11,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5008@-8,
-1,15200,-984800,4,0,4,0,11,145.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5009@-10,
-1,15300,-984700,4,0,4,0,11,145.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5009@-10,
-1,15400,-984600,4,0,4,0,11,145.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5007@-10,
-1,15500,-984500,4,0,4,0,11,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5007@-8,
-1,15600,-984400,4,0,4,0,11,156.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5007@-10,
-1,15700,-984300,4,0,4,0,11,156.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5008@-10,
-1,15800,-984200,4,0,4,0,11,167.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@9 | TOMATOES:5009@-10,
-1,15900,-984100,4,0,4,0,11,128.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4999@8 | TOMATOES:5004@-8,
-1,16000,-984000,4,0,4,0,11,156.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5008@-10,
-1,16100,-983900,4,0,4,0,11,123.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@7 | TOMATOES:5004@-7,
-1,16200,-983800,4,0,4,0,11,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@8 | TOMATOES:5006@-8,
-1,16300,-983700,4,0,4,0,11,139.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5006@-8,
-1,16400,-983600,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5006@-9,
-1,16500,-983500,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5006@-10,
-1,16600,-983400,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-10,
-1,16700,-983300,4,0,4,0,13,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-9,
-1,16800,-983200,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5008@-10,
-1,16900,-983100,4,0,4,0,13,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-9,
-1,17000,-983000,4,0,4,0,13,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5007@-9,
-1,17100,-982900,4,0,4,0,13,144.0,EMERALDS:9993@10 | EMERALDS:9999@-10 | TOMATOES:4996@9 | TOMATOES:5006@-10,
-1,17200,-982800,4,0,4,0,13,150.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@8 | TOMATOES:5006@-9,
-1,17300,-982700,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4997@9 | TOMATOES:5006@-10,
-1,17400,-982600,4,0,4,0,13,189.5,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:5002@8 | TOMATOES:5007@-9,
-1,17500,-982500,4,0,4,0,13,157.0,EMERALDS:9993@11 | EMERALDS:10007@-11 | TOMATOES:4998@9 | TOMATOES:5009@-10,
