day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-2,827100,-1172900,TOMATOES,SELL,5025,2,aggressive_cross,5025
-2,831200,-1168800,TOMATOES,SELL,5027,10,aggressive_cross,5027
-2,835200,-1164800,TOMATOES,BUY,5020,8,aggressive_cross,5020
-2,838300,-1161700,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,853300,-1146700,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,853300,-1146700,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,857300,-1142700,TOMATOES,SELL,5023,6,aggressive_cross,5023
-2,864800,-1135200,TOMATOES,SELL,5029,5,aggressive_cross,5029
-2,867600,-1132400,TOMATOES,SELL,5031,10,aggressive_cross,5031
-2,868400,-1131600,TOMATOES,BUY,5031,9,aggressive_cross,5031
-2,875100,-1124900,TOMATOES,SELL,5027,10,aggressive_cross,5027
-2,898600,-1101400,TOMATOES,SELL,5032,6,aggressive_cross,5032
-2,909900,-1090100,EMERALDS,BUY,10000,9,aggressive_cross,10000
-2,912800,-1087200,TOMATOES,SELL,5020,5,aggressive_cross,5020
-2,915300,-1084700,TOMATOES,SELL,5019,2,aggressive_cross,5019
-2,941600,-1058400,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,945300,-1054700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,950600,-1049400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,955200,-1044800,TOMATOES,SELL,5011,9,aggressive_cross,5011
-2,962500,-1037500,TOMATOES,SELL,5011,7,aggressive_cross,5011
-2,966900,-1033100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,967600,-1032400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,967600,-1032400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,974400,-1025600,TOMATOES,BUY,5008,10,aggressive_cross,5008
-2,983300,-1016700,TOMATOES,SELL,5010,10,aggressive_cross,5010
-2,984600,-1015400,TOMATOES,BUY,5010,2,aggressive_cross,5010
