day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-1,613400,-386600,TOMATOES,BUY,4975,4,aggressive_cross,4975
-1,615700,-384300,TOMATOES,SELL,4973,10,aggressive_cross,4973
-1,616400,-383600,TOMATOES,SELL,4973,8,aggressive_cross,4973
-1,627100,-372900,TOMATOES,SELL,4973,10,aggressive_cross,4973
-1,628000,-372000,TOMATOES,BUY,4970,10,aggressive_cross,4970
-1,634500,-365500,TOMATOES,BUY,4968,2,aggressive_cross,4968
-1,643400,-356600,TOMATOES,BUY,4962,10,aggressive_cross,4962
-1,648400,-351600,TOMATOES,SELL,4965,3,aggressive_cross,4965
-1,652600,-347400,TOMATOES,BUY,4972,7,aggressive_cross,4972
-1,657000,-343000,TOMATOES,SELL,4965,5,aggressive_cross,4965
-1,668100,-331900,TOMATOES,BUY,4967,8,aggressive_cross,4967
-1,675400,-324600,TOMATOES,SELL,4966,7,aggressive_cross,4966
-1,676800,-323200,TOMATOES,SELL,4966,7,aggressive_cross,4966
-1,682300,-317700,TOMATOES,SELL,4972,5,aggressive_cross,4972
-1,689300,-310700,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,689300,-310700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,689800,-310200,TOMATOES,BUY,4962,3,aggressive_cross,4962
-1,694300,-305700,TOMATOES,SELL,4961,4,aggressive_cross,4961
-1,712800,-287200,EMERALDS,SELL,10000,5,aggressive_cross,10000
-1,719400,-280600,TOMATOES,SELL,4953,7,aggressive_cross,4953
-1,735300,-264700,TOMATOES,SELL,4951,2,aggressive_cross,4951
-1,739000,-261000,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,739000,-261000,EMERALDS,BUY,10000,9,aggressive_cross,10000
-1,743000,-257000,TOMATOES,SELL,4962,8,aggressive_cross,4962
-1,748700,-251300,TOMATOES,BUY,4959,9,aggressive_cross,4959
-1,755800,-244200,EMERALDS,BUY,10000,10,aggressive_cross,10000
-1,757700,-242300,TOMATOES,SELL,4970,5,aggressive_cross,4970
-1,760600,-239400,TOMATOES,BUY,4969,5,aggressive_cross,4969
-1,762400,-237600,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,764200,-235800,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,764300,-235700,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,767700,-232300,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,767700,-232300,EMERALDS,BUY,10000,9,aggressive_cross,10000
-1,784100,-215900,TOMATOES,BUY,4956,10,aggressive_cross,4956
-1,788600,-211400,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,789700,-210300,TOMATOES,BUY,4958,8,aggressive_cross,4958
-1,793700,-206300,TOMATOES,BUY,4956,8,aggressive_cross,4956
-1,795100,-204900,TOMATOES,SELL,4956,5,aggressive_cross,4956
-1,800600,-199400,TOMATOES,SELL,4962,8,aggressive_cross,4962
-1,804100,-195900,TOMATOES,SELL,4962,10,aggressive_cross,4962
-1,811900,-188100,TOMATOES,BUY,4964,10,aggressive_cross,4964
-1,814600,-185400,TOMATOES,SELL,4965,3,aggressive_cross,4965
-1,816900,-183100,TOMATOES,BUY,4966,9,aggressive_cross,4966
-1,822000,-178000,EMERALDS,SELL,9992,4,aggressive_cross,9992
-1,823800,-176200,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,823800,-176200,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,835600,-164400,TOMATOES,SELL,4961,2,aggressive_cross,4961
-1,836900,-163100,TOMATOES,SELL,4965,5,aggressive_cross,4965
-1,840600,-159400,TOMATOES,SELL,4960,8,aggressive_cross,4960
-1,841200,-158800,TOMATOES,BUY,4960,7,aggressive_cross,4960
-1,848200,-151800,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,879700,-120300,TOMATOES,SELL,4962,5,aggressive_cross,4962
-1,893300,-106700,TOMATOES,SELL,4970,5,aggressive_cross,4970
-1,907500,-92500,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,907500,-92500,EMERALDS,BUY,10000,10,aggressive_cross,10000
-1,917700,-82300,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,931400,-68600,TOMATOES,SELL,4959,7,aggressive_cross,4959
-1,938900,-61100,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,942900,-57100,TOMATOES,BUY,4965,3,aggressive_cross,4965
-1,943000,-57000,TOMATOES,BUY,4962,7,aggressive_cross,4962
-1,950300,-49700,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,967100,-32900,TOMATOES,SELL,4958,5,aggressive_cross,4958
-1,978200,-21800,TOMATOES,BUY,4956,6,aggressive_cross,4956
-1,979200,-20800,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,982900,-17100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,983800,-16200,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,985300,-14700,TOMATOES,BUY,4950,10,aggressive_cross,4950
-1,985400,-14600,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,985400,-14600,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,989000,-11000,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,996800,-3200,TOMATOES,SELL,4950,2,aggressive_cross,4950
