day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-2,286000,-1714000,TOMATOES,BUY,5010,6,aggressive_cross,5010
-2,290100,-1709900,TOMATOES,BUY,5001,10,aggressive_cross,5001
-2,290200,-1709800,TOMATOES,SELL,4996,9,aggressive_cross,4996
-2,290500,-1709500,TOMATOES,BUY,5001,10,aggressive_cross,5001
-2,290800,-1709200,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,290900,-1709100,TOMATOES,SELL,4996,6,aggressive_cross,4996
-2,291900,-1708100,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,292200,-1707800,TOMATOES,SELL,5000,6,aggressive_cross,5000
-2,293300,-1706700,TOMATOES,SELL,5000,5,aggressive_cross,5000
-2,293500,-1706500,TOMATOES,BUY,5002,2,aggressive_cross,5002
-2,294200,-1705800,TOMATOES,BUY,5003,5,aggressive_cross,5003
-2,295200,-1704800,TOMATOES,BUY,5002,5,aggressive_cross,5002
-2,299400,-1700600,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,299700,-1700300,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,300500,-1699500,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,301600,-1698400,TOMATOES,SELL,5002,6,aggressive_cross,5002
-2,301700,-1698300,TOMATOES,BUY,5007,5,aggressive_cross,5007
-2,302200,-1697800,TOMATOES,SELL,4993,10,aggressive_cross,4993
-2,305700,-1694300,TOMATOES,BUY,5004,5,aggressive_cross,5004
-2,305800,-1694200,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,305900,-1694100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,305900,-1694100,TOMATOES,SELL,4997,8,aggressive_cross,4997
-2,306200,-1693800,TOMATOES,BUY,5003,10,aggressive_cross,5003
-2,306600,-1693400,EMERALDS,BUY,10000,6,aggressive_cross,10000
-2,306600,-1693400,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,310000,-1690000,TOMATOES,SELL,4997,6,aggressive_cross,4997
-2,310300,-1689700,TOMATOES,BUY,5004,2,aggressive_cross,5004
-2,310700,-1689300,TOMATOES,SELL,5003,2,aggressive_cross,5003
-2,311400,-1688600,TOMATOES,SELL,4997,7,aggressive_cross,4997
-2,312900,-1687100,TOMATOES,SELL,5003,10,aggressive_cross,5003
-2,314100,-1685900,TOMATOES,SELL,5002,9,aggressive_cross,5002
-2,314500,-1685500,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,316600,-1683400,TOMATOES,SELL,5004,9,aggressive_cross,5004
-2,316700,-1683300,TOMATOES,BUY,5010,5,aggressive_cross,5010
-2,319600,-1680400,TOMATOES,BUY,5006,5,aggressive_cross,5006
-2,319800,-1680200,TOMATOES,BUY,5006,5,aggressive_cross,5006
-2,320700,-1679300,TOMATOES,SELL,5006,9,aggressive_cross,5006
-2,321100,-1678900,TOMATOES,BUY,5008,4,aggressive_cross,5008
-2,321400,-1678600,TOMATOES,BUY,5006,9,aggressive_cross,5006
-2,323700,-1676300,TOMATOES,BUY,5006,3,aggressive_cross,5006
-2,326200,-1673800,TOMATOES,SELL,4999,10,aggressive_cross,4999
-2,326500,-1673500,TOMATOES,BUY,5005,7,aggressive_cross,5005
-2,333600,-1666400,TOMATOES,BUY,5016,2,aggressive_cross,5016
-2,334000,-1666000,TOMATOES,BUY,5014,10,aggressive_cross,5014
-2,335600,-1664400,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,335700,-1664300,TOMATOES,SELL,5007,9,aggressive_cross,5007
-2,336000,-1664000,TOMATOES,BUY,5014,2,aggressive_cross,5014
-2,337000,-1663000,TOMATOES,SELL,5017,9,aggressive_cross,5017
-2,337100,-1662900,TOMATOES,BUY,5023,7,aggressive_cross,5023
-2,337200,-1662800,TOMATOES,BUY,5022,10,aggressive_cross,5022
-2,337700,-1662300,TOMATOES,SELL,5013,6,aggressive_cross,5013
-2,338200,-1661800,TOMATOES,BUY,5015,3,aggressive_cross,5015
-2,338300,-1661700,TOMATOES,SELL,5008,8,aggressive_cross,5008
-2,342700,-1657300,TOMATOES,SELL,5011,2,aggressive_cross,5011
-2,350500,-1649500,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,352800,-1647200,TOMATOES,BUY,5017,4,aggressive_cross,5017
-2,355700,-1644300,TOMATOES,SELL,5018,8,aggressive_cross,5018
-2,359100,-1640900,TOMATOES,SELL,5017,10,aggressive_cross,5017
-2,359900,-1640100,TOMATOES,BUY,5018,5,aggressive_cross,5018
-2,361000,-1639000,TOMATOES,BUY,5016,6,aggressive_cross,5016
-2,368900,-1631100,TOMATOES,SELL,5008,10,aggressive_cross,5008
-2,369900,-1630100,TOMATOES,SELL,5013,4,aggressive_cross,5013
-2,372300,-1627700,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,373800,-1626200,TOMATOES,BUY,5014,5,aggressive_cross,5014
-2,374500,-1625500,TOMATOES,BUY,5020,7,aggressive_cross,5020
-2,375700,-1624300,TOMATOES,SELL,5013,5,aggressive_cross,5013
-2,379400,-1620600,TOMATOES,BUY,5016,6,aggressive_cross,5016
-2,382700,-1617300,TOMATOES,SELL,5018,8,aggressive_cross,5018
-2,383400,-1616600,TOMATOES,SELL,5015,3,aggressive_cross,5015
-2,386100,-1613900,TOMATOES,SELL,5015,6,aggressive_cross,5015
-2,386300,-1613700,TOMATOES,BUY,5021,8,aggressive_cross,5021
-2,387000,-1613000,TOMATOES,SELL,5015,8,aggressive_cross,5015
-2,389900,-1610100,TOMATOES,BUY,5012,9,aggressive_cross,5012
-2,391200,-1608800,TOMATOES,BUY,5010,4,aggressive_cross,5010
-2,392300,-1607700,TOMATOES,SELL,5007,6,aggressive_cross,5007
-2,397600,-1602400,TOMATOES,BUY,5004,10,aggressive_cross,5004
-2,397800,-1602200,TOMATOES,SELL,4999,6,aggressive_cross,4999
-2,398100,-1601900,TOMATOES,SELL,5008,9,aggressive_cross,5008
-2,398200,-1601800,TOMATOES,BUY,5013,7,aggressive_cross,5013
-2,398300,-1601700,TOMATOES,BUY,5012,5,aggressive_cross,5012
-2,398700,-1601300,TOMATOES,SELL,5007,10,aggressive_cross,5007
-2,401600,-1598400,TOMATOES,SELL,5001,3,aggressive_cross,5001
-2,403300,-1596700,TOMATOES,BUY,5002,6,aggressive_cross,5002
-2,405200,-1594800,TOMATOES,BUY,5006,10,aggressive_cross,5006
-2,405500,-1594500,TOMATOES,SELL,5001,7,aggressive_cross,5001
-2,407700,-1592300,TOMATOES,BUY,5016,9,aggressive_cross,5016
-2,409800,-1590200,TOMATOES,BUY,5008,10,aggressive_cross,5008
-2,410000,-1590000,TOMATOES,SELL,5009,10,aggressive_cross,5009
-2,410100,-1589900,TOMATOES,BUY,5008,5,aggressive_cross,5008
-2,410200,-1589800,TOMATOES,SELL,5003,5,aggressive_cross,5003
-2,412100,-1587900,TOMATOES,BUY,5006,10,aggressive_cross,5006
-2,412400,-1587600,TOMATOES,SELL,4999,8,aggressive_cross,4999
-2,412600,-1587400,TOMATOES,SELL,5000,6,aggressive_cross,5000
-2,413000,-1587000,EMERALDS,BUY,10008,4,aggressive_cross,10008
-2,415600,-1584400,TOMATOES,SELL,5005,5,aggressive_cross,5005
-2,416100,-1583900,TOMATOES,SELL,5005,7,aggressive_cross,5005
-2,417600,-1582400,TOMATOES,BUY,5008,4,aggressive_cross,5008
-2,417900,-1582100,TOMATOES,SELL,5009,7,aggressive_cross,5009
-2,418500,-1581500,TOMATOES,SELL,5012,9,aggressive_cross,5012
-2,418700,-1581300,TOMATOES,BUY,5018,6,aggressive_cross,5018
-2,421000,-1579000,EMERALDS,SELL,10000,10,aggressive_cross,10000
-2,422800,-1577200,TOMATOES,BUY,5019,8,aggressive_cross,5019
-2,424000,-1576000,TOMATOES,BUY,5009,6,aggressive_cross,5009
-2,425400,-1574600,TOMATOES,BUY,5009,9,aggressive_cross,5009
-2,425500,-1574500,TOMATOES,SELL,5004,9,aggressive_cross,5004
-2,432600,-1567400,TOMATOES,SELL,5008,8,aggressive_cross,5008
-2,437100,-1562900,EMERALDS,BUY,10000,8,aggressive_cross,10000
-2,437600,-1562400,TOMATOES,BUY,5008,8,aggressive_cross,5008
-2,437700,-1562300,TOMATOES,SELL,5008,6,aggressive_cross,5008
-2,441400,-1558600,TOMATOES,BUY,5004,10,aggressive_cross,5004
-2,441900,-1558100,TOMATOES,SELL,5006,10,aggressive_cross,5006
-2,442000,-1558000,TOMATOES,BUY,5012,9,aggressive_cross,5012
-2,443200,-1556800,TOMATOES,SELL,5003,10,aggressive_cross,5003
-2,445700,-1554300,TOMATOES,BUY,5007,4,aggressive_cross,5007
-2,446100,-1553900,TOMATOES,BUY,5006,2,aggressive_cross,5006
-2,447300,-1552700,TOMATOES,BUY,5013,6,aggressive_cross,5013
-2,447700,-1552300,TOMATOES,SELL,5007,9,aggressive_cross,5007
-2,450700,-1549300,TOMATOES,SELL,5006,9,aggressive_cross,5006
-2,450900,-1549100,TOMATOES,BUY,5013,7,aggressive_cross,5013
-2,451600,-1548400,TOMATOES,SELL,5003,5,aggressive_cross,5003
-2,452300,-1547700,TOMATOES,BUY,5004,3,aggressive_cross,5004
-2,454800,-1545200,TOMATOES,BUY,5012,10,aggressive_cross,5012
-2,455000,-1545000,TOMATOES,BUY,5005,2,aggressive_cross,5005
-2,455400,-1544600,TOMATOES,SELL,5003,2,aggressive_cross,5003
-2,455600,-1544400,TOMATOES,BUY,5009,10,aggressive_cross,5009
-2,456600,-1543400,TOMATOES,BUY,5003,3,aggressive_cross,5003
-2,457100,-1542900,EMERALDS,BUY,10000,10,aggressive_cross,10000
-2,458000,-1542000,TOMATOES,BUY,5001,5,aggressive_cross,5001
-2,460200,-1539800,TOMATOES,SELL,4999,10,aggressive_cross,4999
-2,462000,-1538000,TOMATOES,BUY,4999,9,aggressive_cross,4999
-2,464500,-1535500,TOMATOES,SELL,4999,6,aggressive_cross,4999
-2,464700,-1535300,TOMATOES,BUY,4999,7,aggressive_cross,4999
-2,467000,-1533000,TOMATOES,BUY,5000,4,aggressive_cross,5000
-2,467600,-1532400,TOMATOES,BUY,4996,5,aggressive_cross,4996
-2,467800,-1532200,TOMATOES,SELL,4997,2,aggressive_cross,4997
-2,469900,-1530100,TOMATOES,BUY,4999,6,aggressive_cross,4999
-2,470000,-1530000,TOMATOES,SELL,4997,5,aggressive_cross,4997
-2,472400,-1527600,TOMATOES,SELL,5001,10,aggressive_cross,5001
-2,472500,-1527500,TOMATOES,BUY,5000,6,aggressive_cross,5000
-2,472800,-1527200,TOMATOES,BUY,5000,4,aggressive_cross,5000
-2,476100,-1523900,TOMATOES,BUY,4998,10,aggressive_cross,4998
-2,477900,-1522100,TOMATOES,SELL,4995,5,aggressive_cross,4995
-2,478100,-1521900,TOMATOES,SELL,4996,10,aggressive_cross,4996
-2,482700,-1517300,TOMATOES,BUY,4996,10,aggressive_cross,4996
-2,483000,-1517000,TOMATOES,SELL,4994,4,aggressive_cross,4994
-2,483400,-1516600,TOMATOES,SELL,4996,10,aggressive_cross,4996
-2,484700,-1515300,TOMATOES,BUY,4993,10,aggressive_cross,4993
-2,484800,-1515200,TOMATOES,SELL,4988,8,aggressive_cross,4988
-2,485100,-1514900,TOMATOES,SELL,4994,7,aggressive_cross,4994
-2,485200,-1514800,TOMATOES,BUY,5000,7,aggressive_cross,5000
-2,485900,-1514100,TOMATOES,BUY,4994,5,aggressive_cross,4994
-2,488800,-1511200,EMERALDS,BUY,10000,7,aggressive_cross,10000
-2,492800,-1507200,TOMATOES,SELL,4994,4,aggressive_cross,4994
-2,494600,-1505400,EMERALDS,SELL,10000,6,aggressive_cross,10000
-2,494600,-1505400,EMERALDS,SELL,10000,7,aggressive_cross,10000
-2,497500,-1502500,TOMATOES,SELL,4992,10,aggressive_cross,4992
-2,497700,-1502300,TOMATOES,BUY,4998,8,aggressive_cross,4998
-2,498300,-1501700,TOMATOES,SELL,4987,10,aggressive_cross,4987
-2,499400,-1500600,TOMATOES,BUY,4996,5,aggressive_cross,4996
-2,499700,-1500300,TOMATOES,BUY,4995,4,aggressive_cross,4995
-2,500000,-1500000,TOMATOES,BUY,4994,7,aggressive_cross,4994
-2,500500,-1499500,TOMATOES,SELL,4992,4,aggressive_cross,4992
-2,501100,-1498900,EMERALDS,SELL,10000,5,aggressive_cross,10000
-2,503200,-1496800,TOMATOES,SELL,4986,10,aggressive_cross,4986
-2,503800,-1496200,TOMATOES,BUY,4993,4,aggressive_cross,4993
-2,504000,-1496000,TOMATOES,SELL,4991,6,aggressive_cross,4991
-2,510400,-1489600,TOMATOES,BUY,4992,10,aggressive_cross,4992
-2,514000,-1486000,TOMATOES,SELL,4985,10,aggressive_cross,4985
-2,519500,-1480500,EMERALDS,SELL,10000,8,aggressive_cross,10000
-2,523000,-1477000,TOMATOES,BUY,4995,5,aggressive_cross,4995
